test_name,metric,control_rate,treatment_rate,control_ci_lower,control_ci_upper,treatment_ci_lower,treatment_ci_upper,control_n,treatment_n,z_statistic,p_value,is_significant,relative_lift,absolute_lift,pooled_se,sample_size,information_fraction,adjusted_alpha,sequential_significant
Social Proof Test,clicked_cta,0.20196949217995752,0.22213869573388462,0.19103552491323508,0.21290345944667996,0.21096968639408128,0.23330770507368795,5179,5321,-2.5272029940183116,0.011497502618412902,True,0.09986262447972125,0.020169203553927095,0.007980840320965904,10500,0.04233307664705906,0.0,False
Social Proof Test,clicked_cta,0.20149111068629325,0.2223877817098156,0.19062126061048135,0.21236096076210514,0.2112643603604143,0.2335112030592169,5231,5369,-2.6313323437863576,0.00850508194653486,True,0.10371013863761427,0.020896671023522356,0.007941479179879299,10600,0.04273624880560248,0.0,False
Social Proof Test,clicked_cta,0.2011352885525071,0.22123730378578024,0.19032825872062165,0.21194231838439254,0.21018174726782657,0.23229286030373392,5285,5415,-2.5465806704589014,0.01087840646944661,True,0.0999427568277033,0.02010201523327315,0.007893728035582203,10700,0.0431394209641459,0.0,False
Social Proof Test,clicked_cta,0.2013120899718838,0.22067703568161023,0.1905522859014361,0.21207189404233148,0.20968216019374358,0.23167191116947689,5335,5465,-2.4654899447659027,0.013682601550352039,True,0.09619365489887388,0.01936494570972644,0.007854400603351531,10800,0.04354259312268932,0.0,False
Social Proof Test,clicked_cta,0.20063161805684562,0.2216784484321189,0.18993345846985563,0.21132977764383562,0.2107177592187371,0.2326391376455007,5383,5517,-2.6911828060946164,0.0071199168651495115,True,0.10490285917601484,0.021046830375273273,0.007820661728222007,10900,0.043945765281232736,0.0,False
Social Proof Test,clicked_cta,0.2009578191195432,0.22168371926045594,0.19029859784849557,0.21161704039059082,0.21077618793554348,0.2325912505853684,5429,5571,-2.661470641674964,0.007780012526496199,True,0.10313557457838249,0.020725900140912745,0.007787386348124117,11000,0.04434893743977616,0.0,False
Social Proof Test,clicked_cta,0.20072992700729927,0.22135231316725978,0.19012492753786944,0.2113349264767291,0.2104982470059723,0.23220637932854726,5480,5620,-2.6615042326767875,0.007779236284388686,True,0.1027369783241669,0.02062238615996051,0.00774839502667997,11100,0.04475210959831958,0.0,False
Social Proof Test,clicked_cta,0.20021684134441634,0.22114366396046595,0.18967382344591838,0.2107598592429143,0.21033739593704454,0.23194993198388736,5534,5666,-2.714692270756137,0.006633738015924024,True,0.10452079093611782,0.020926822616049612,0.0077087273727054,11200,0.045155281756863,0.0,False
Social Proof Test,clicked_cta,0.1998926270579814,0.22093837535014005,0.18940704806497724,0.21037820605098553,0.21017928695048801,0.23169746374979208,5588,5712,-2.7436069925456485,0.006076824171107928,True,0.10528526540428165,0.02104574829215866,0.00767083199209644,11300,0.045558453915406416,0.0,False
Social Proof Test,clicked_cta,0.19914802981895632,0.22025667707249394,0.18871996310326028,0.20957609653465237,0.20955994431538055,0.23095340982960733,5634,5766,-2.767348102102282,0.00565143748092612,True,0.10599475813407391,0.021108647253537616,0.007627752806920795,11400,0.04596162607394984,0.0,False
Social Proof Test,clicked_cta,0.19841409691629955,0.21974248927038625,0.18803818070820688,0.20879001312439222,0.20910899197180752,0.230375986568965,5675,5825,-2.811335346061053,0.004933633516150586,True,0.10749433979524162,0.021328392354086706,0.007586569984960992,11500,0.04636479823249326,0.0,False
Social Proof Test,clicked_cta,0.19853198182453688,0.21946240217761143,0.18819645777898567,0.2088675058700881,0.20888180261609202,0.23004300173913084,5722,5878,-2.7712193102272376,0.005584679850563615,True,0.10542593772913077,0.020930420353074547,0.007552783814630056,11600,0.046767970391036674,0.0,False
Social Proof Test,clicked_cta,0.19896103896103895,0.21940928270042195,0.18866469750128007,0.20925738042079783,0.20887164886082268,0.22994691654002122,5775,5925,-2.718193581773841,0.006563942234229173,True,0.10277511540029317,0.020448243739383004,0.007522732698838496,11700,0.047171142549580096,0.0,False
Social Proof Test,clicked_cta,0.20068669527896996,0.2194142259414226,0.1904013722065467,0.2109720183513932,0.2089206902669964,0.2299077616158488,5825,5975,-2.4963452183477526,0.012548041705802586,True,0.09331725073463357,0.01872753066245264,0.0075019795037994655,11800,0.04757431470812352,0.0,False
Social Proof Test,clicked_cta,0.2017708155967989,0.21984403517504564,0.19150694739970253,0.21203468379389528,0.2093885171433498,0.23029955320674148,5873,6027,-2.416128037215377,0.01568654427676834,True,0.08957301146248359,0.01807321957824673,0.007480240823278712,11900,0.04797748686666693,0.0,False
Social Proof Test,clicked_cta,0.20172180958811614,0.21971691902567478,0.19150314543397468,0.2119404737422576,0.20930580857871287,0.2301280294726367,5924,6076,-2.4161632401321986,0.015685027696893342,True,0.08920755506953755,0.017995109437558637,0.007447803666019705,12000,0.048380659025210354,0.0,False
Social Proof Test,clicked_cta,0.20284518828451883,0.21959183673469387,0.19264911784191932,0.21304125872711835,0.2092245755024778,0.22995909796690994,5975,6125,-2.2559775013616803,0.02407204018910657,True,0.08255876608068966,0.01674664845017504,0.007423233804444844,12100,0.048783831183753776,0.0,False
Social Proof Test,clicked_cta,0.20285524568393093,0.22053108808290156,0.19270054031859868,0.21300995104926318,0.21019089242022784,0.23087128374557528,6024,6176,-2.388980909372899,0.0168951802544444,True,0.08713524927283069,0.01767584239897063,0.007398904834116273,12200,0.0491870033422972,0.0,False
Social Proof Test,clicked_cta,0.2023359105115973,0.22022182928789583,0.19223690698816187,0.21243491403503273,0.20992428401736934,0.2305193745584223,6079,6221,-2.429055518549245,0.015138214027476223,True,0.08839715466757621,0.017885918776298526,0.007363322344719772,12300,0.04959017550084061,0.0,False
Social Proof Test,clicked_cta,0.20212071778140295,0.22009569377990432,0.19206780617617222,0.21217362938663367,0.20984057364016956,0.23035081391963907,6130,6270,-2.451792943362634,0.014214643010906504,True,0.08893188286587037,0.01797497599850137,0.0073313597084787635,12400,0.049993347659384034,0.0,False
Social Proof Test,clicked_cta,0.20239443455751496,0.21965500870390883,0.19237802462703643,0.2124108444879935,0.20944707614075675,0.22986294126706092,6181,6319,-2.3641967676552027,0.018069212694974995,True,0.08528186154984853,0.01726057414639387,0.007300819619812276,12500,0.050396519817927456,0.0,False
Social Proof Test,clicked_cta,0.20186136071887034,0.2196922110552764,0.1918958368187185,0.2118268846190222,0.2095230092814039,0.22986141282914888,6232,6368,-2.4531159718637947,0.014162467080435542,True,0.08833216160292727,0.01783085033640605,0.007268653639256514,12600,0.05079969197647087,0.0,False
Social Proof Test,clicked_cta,0.20178514504303474,0.2197323373793962,0.19185443429393548,0.211715855792134,0.20960846825139506,0.22985620650739735,6274,6426,-2.4788971593666176,0.013178929835275075,True,0.08894208903501725,0.017947192336361467,0.007239990682367457,12700,0.05120286413501429,0.0,False
Social Proof Test,clicked_cta,0.2024675735526732,0.21966656375424515,0.1925621566440543,0.2123729904612921,0.20958449382186375,0.22974863368662654,6322,6478,-2.3836168701772094,0.01714344001788776,True,0.08494688754245147,0.01719899020157195,0.007215501122163687,12800,0.051606036293557714,0.0,False
Social Proof Test,clicked_cta,0.20204081632653062,0.21944869831546707,0.19218055850507565,0.2119010741479856,0.20941043158954814,0.229486965041386,6370,6530,-2.423308774328734,0.015379848035596087,True,0.08616022398564503,0.017407881988936447,0.007183517912924034,12900,0.05200920845210113,0.0,False
Social Proof Test,clicked_cta,0.20208787784356497,0.21923427529626252,0.192263707191333,0.21191204849579692,0.2092392534322078,0.22922929716031723,6418,6582,-2.3964832404572025,0.016553250472475977,True,0.08484624429561519,0.017146397452697554,0.007154816342227519,13000,0.05241238061064455,0.0,False
Social Proof Test,clicked_cta,0.20179233621755252,0.2195232347616174,0.1920145819717514,0.21157009046335365,0.20955823994200912,0.22948822958122567,6472,6628,-2.4877367728912168,0.012855884610561752,True,0.08786705618467676,0.01773089854406487,0.007127321000066355,13100,0.05281555276918797,0.0,False
Social Proof Test,clicked_cta,0.20150399017802334,0.21888090963494913,0.19176451054913826,0.21124346980690842,0.20896819876902514,0.22879362050087312,6516,6684,-2.449297729626058,0.014313507824051611,True,0.086236106002535,0.017376919456925793,0.007094653804941379,13200,0.053218724927731394,0.0,False
Social Proof Test,clicked_cta,0.20161536117037487,0.21920451172454733,0.1919080740954763,0.21132264824527344,0.20932635346898765,0.229082669980107,6562,6738,-2.4876005140430215,0.012860810561716493,True,0.08724112315682514,0.017589150554172456,0.007070729586554613,13300,0.05362189708627481,0.0,False
Social Proof Test,clicked_cta,0.2013006654567453,0.2199469652327637,0.19163579727387778,0.21096553363961282,0.21009329039998334,0.22980064006554404,6612,6788,-2.6459969136132746,0.008145055961572858,True,0.09262910151692985,0.018646299776018394,0.0070469847036048515,13400,0.05402506924481823,0.0,False
Social Proof Test,clicked_cta,0.20156203063983177,0.21952645425314235,0.19192593395607463,0.21119812732358892,0.20971848533013296,0.22933442317615174,6658,6842,-2.5590672570869066,0.010495343391687534,True,0.08912603011730388,0.017964423613310576,0.007019910697368788,13500,0.05442824140336165,0.0,False
Social Proof Test,clicked_cta,0.2009234435507894,0.21986639558524543,0.19133899956386893,0.21050788753770985,0.21008437656240178,0.22964841460808907,6714,6886,-2.709187984775437,0.006744811208652531,True,0.09427945141537274,0.018942952034456034,0.006992114294359755,13600,0.05483141356190507,0.0,False
Social Proof Test,clicked_cta,0.20032549193667704,0.22042933294914277,0.19078366352081544,0.20986732035253863,0.21067720239193205,0.2301814635063535,6759,6941,-2.885762614349243,0.0039046654843239714,True,0.10035587991377835,0.020103841012465734,0.006966560905772657,13700,0.05523458572044849,0.0,False
Social Proof Test,clicked_cta,0.20120428844176824,0.22028322128450864,0.19168196557434655,0.21072661130918993,0.21056833795649238,0.2299981046125249,6809,6991,-2.7469104800540802,0.0060159552410370245,True,0.09482368885125501,0.019078932842740398,0.006945596873752063,13800,0.05563775787899191,0.0,False
Social Proof Test,clicked_cta,0.2014870972444963,0.22042323533588978,0.1919945606792785,0.21097963380971407,0.210740700940857,0.23010576973092256,6859,7041,-2.7352196651399883,0.006233866004224601,True,0.0939818894130738,0.018936138091393495,0.006923077635311,13900,0.056040930037535325,2.220446049250313e-16,False
Social Proof Test,clicked_cta,0.20179502026635784,0.22081218274111675,0.1923308103269827,0.21125923020573298,0.21115842669646137,0.23046593878577212,6908,7092,-2.755115883136469,0.005867135104545519,True,0.09423999883474499,0.019017162474758903,0.006902490959149586,14000,0.056444102196078746,2.220446049250313e-16,False
Social Proof Test,clicked_cta,0.20183881626203132,0.2201989074100014,0.1924099403336019,0.21126769219046074,0.21058657237521614,0.22981124244478665,6961,7139,-2.670782433932372,0.007567467847927189,True,0.09096412418577915,0.018360091147970076,0.006874424106847701,14100,0.05684727435462217,2.220446049250313e-16,False
Social Proof Test,clicked_cta,0.2014850778237898,0.220508545227178,0.19209067908120864,0.21087947656637096,0.21093019459737677,0.23008689585697922,7003,7197,-2.777077928913902,0.005485002639329456,True,0.09441625955062195,0.0190234674033882,0.006850174136390966,14200,0.05725044651316559,2.220446049250313e-16,False
Social Proof Test,clicked_cta,0.20167233560090703,0.22059635560463833,0.19231003548870926,0.2110346357131048,0.211047765449256,0.23014494576002067,7056,7244,-2.7716555892276267,0.005577201158796035,True,0.09383547796649902,0.018924020003731307,0.006827695359149885,14300,0.057653618671709005,2.220446049250313e-16,False
Social Proof Test,clicked_cta,0.20140646976090015,0.22098765432098766,0.1920843883146839,0.2107285512071164,0.21146319123171006,0.23051211741026525,7110,7290,-2.877636823878578,0.004006661158055943,True,0.09722222222222218,0.019581184560087506,0.006804605917467831,14400,0.058056790830252426,4.440892098500626e-16,False
Social Proof Test,clicked_cta,0.20142477999720632,0.2214957090314671,0.19213434019396475,0.21071521980044788,0.21199658315069067,0.2309948349122435,7159,7341,-2.9584653302180928,0.0030917501809256003,True,0.09964478568396179,0.020070929034260776,0.006784236688276885,14500,0.05845996298879585,4.440892098500626e-16,False
Social Proof Test,clicked_cta,0.20105379922351635,0.22211694639956686,0.1918039395972926,0.2103036588497401,0.21263859839802138,0.23159529440111234,7212,7388,-3.114746418164183,0.0018410310794319505,True,0.10476373616115607,0.021063147176050512,0.00676239550456407,14600,0.05886313514733926,6.661338147750939e-16,False
Social Proof Test,clicked_cta,0.20135060639470784,0.22178936055883933,0.19212374475904534,0.21057746803037034,0.21235171103829398,0.23122701007938468,7256,7444,-3.03277973329017,0.0024231239806587865,True,0.10150828214574817,0.02043875416413149,0.0067392807792071695,14700,0.059266307305882684,8.881784197001252e-16,False
Social Proof Test,clicked_cta,0.20199671772428884,0.2219551282051282,0.19279424593473876,0.21119918951383893,0.21254273444410982,0.23136752196614657,7312,7488,-2.969574750289159,0.0029821224934078318,True,0.09880561776296366,0.01995841048083935,0.0067209658483578915,14800,0.059669479464426106,1.1102230246251565e-15,False
Social Proof Test,clicked_cta,0.20266232002173323,0.222340143274078,0.19347988563970017,0.2118447544037663,0.2129532083831916,0.2317270781649644,7362,7538,-2.935063820749017,0.0033347909080912257,True,0.09709660508295051,0.019677823252344767,0.00670439365346511,14900,0.06007265162296952,1.3322676295501878e-15,False
Social Proof Test,clicked_cta,0.2020242914979757,0.22239789196310936,0.19288240934128453,0.2111661736546669,0.21304230045732278,0.23175348346889593,7410,7590,-3.0505055913168433,0.002284564265687652,True,0.10084728085947917,0.020373600465133646,0.0066787618823339915,15000,0.06047582378151294,1.5543122344752192e-15,False
Social Proof Test,clicked_cta,0.20206213176218532,0.2226153039832285,0.19295518202357614,0.2111690815007945,0.21328223636996652,0.2319483715964905,7468,7632,-3.087052677815638,0.0020215176950369434,True,0.10171709088585193,0.020553172221043192,0.00665786248765485,15100,0.060878995940056364,1.9984014443252818e-15,False
Social Proof Test,clicked_cta,0.20159680638722555,0.22186076772934288,0.19252619511674174,0.21066741765770935,0.212571209380611,0.23115032607807476,7515,7685,-3.056864762801759,0.002236651619949469,True,0.10051727358812657,0.02026396134211733,0.0066290015798881686,15200,0.061282168098599786,2.4424906541753444e-15,False
Social Proof Test,clicked_cta,0.2014540647719762,0.22146089204912733,0.1924158721277462,0.2104922574162062,0.21220737837561304,0.23071440572264162,7565,7735,-3.0294204292109974,0.0024502343898767133,True,0.09931210521761705,0.02000682727715114,0.006604176523085589,15300,0.0616853402571432,2.886579864025407e-15,False
Social Proof Test,clicked_cta,0.20175899186138094,0.22179388332048317,0.19274720163105985,0.21077078209170202,0.21256339705863073,0.2310243695823356,7618,7782,-3.041930160535442,0.0023506642724988153,True,0.09930110809072269,0.020034891459102228,0.006586243076526016,15400,0.06208851241568662,3.774758283725532e-15,False
Social Proof Test,clicked_cta,0.20200834637454357,0.22242083758937692,0.19302184034188144,0.2109948524072057,0.21321057962014311,0.23163109555861072,7668,7832,-3.106957148107973,0.001890237967122049,True,0.10104776154637968,0.02041249121483335,0.006569930076848287,15500,0.062491684574230044,4.440892098500626e-15,False
Social Proof Test,clicked_cta,0.2014761103198239,0.22229275104735305,0.19253048283405133,0.21042173780559648,0.2131107277133057,0.2314747743814004,7723,7877,-3.1805362360847615,0.0014700275328771886,True,0.10332064032050617,0.020816640727529145,0.006545009766389085,15600,0.06289485673277347,5.551115123125783e-15,False
Social Proof Test,clicked_cta,0.20120853689894574,0.22241858116637211,0.192299022571735,0.21011805122615648,0.2132608236044977,0.23157633872824654,7778,7922,-3.2514634968097367,0.0011481251778605339,True,0.10541324237191202,0.02121004426742637,0.006523230012650362,15700,0.06329802889131689,6.661338147750939e-15,False
Social Proof Test,clicked_cta,0.20143149284253578,0.22229187562688063,0.1925445283419292,0.21031845734314236,0.21316702778121238,0.23141672347254888,7824,7976,-3.207732320861362,0.0013378595612189778,True,0.1035606820461384,0.02086038278434485,0.006503155718037994,15800,0.0637012010498603,8.215650382226158e-15,False
Social Proof Test,clicked_cta,0.20152380952380952,0.22230529595015577,0.19266415112355195,0.2103834679240671,0.21320815244365948,0.23140243945665206,7875,8025,-3.205423310872899,0.0013486397944413508,True,0.10312174266381646,0.020781486426346252,0.00648322683492529,15900,0.06410437320840372,9.769962616701378e-15,False
Social Proof Test,clicked_cta,0.20194370819134166,0.22235978704964715,0.19310405575680542,0.2107833606258779,0.21329118113583576,0.23142839296345855,7923,8077,-3.1576512136577564,0.001590457257782193,True,0.10109787049647148,0.020416078858305486,0.006465590236819073,16000,0.06450754536694714,1.199040866595169e-14,False
Social Proof Test,clicked_cta,0.20185673064860118,0.22278263008980195,0.19304515180023568,0.2106683094969667,0.21373694547519004,0.23182831470441387,7971,8129,-3.2456326124619834,0.001171899685661567,True,0.10366708790914314,0.020925899441200768,0.00644740238339156,16100,0.06491071752549056,1.4432899320127035e-14,False
Social Proof Test,clicked_cta,0.20139842676988387,0.22280551825173972,0.1926152411353518,0.21018161240441594,0.21379380314443078,0.23181723335904866,8009,8191,-3.331658473672351,0.0008633013137013347,True,0.10629224778560664,0.02140709148185585,0.006425355915385795,16200,0.06531388968403398,1.7319479184152442e-14,False
Social Proof Test,clicked_cta,0.2018098425684889,0.22264059273654804,0.19305161110824676,0.21056807402873107,0.2136542674031396,0.23162691806995647,8067,8233,-3.251377526580471,0.0011484724460363192,True,0.10321969386101536,0.02083075016805913,0.0064067460630962735,16300,0.0657170618425774,2.0872192862952943e-14,False
Social Proof Test,clicked_cta,0.20130751202664365,0.22271795490172436,0.19257904862863517,0.21003597542465213,0.21376308684444856,0.23167282295900016,8107,8293,-3.3531904173849574,0.0007988572634696898,True,0.10635689974772013,0.021410442875080704,0.006385096045866075,16400,0.06612023400112081,2.4868995751603507e-14,False
Social Proof Test,clicked_cta,0.20149528128447114,0.22287495504136196,0.19279164351868394,0.21019891905025834,0.21394364599243887,0.23180626409028504,8159,8341,-3.357599912987798,0.0007862232306870228,True,0.10610508405259864,0.021379673756890816,0.006367546554367722,16500,0.06652340615966423,2.9753977059954195e-14,False
Social Proof Test,clicked_cta,0.20131611016329515,0.22277817488682392,0.19264031954715222,0.20999190077943808,0.2138764857643225,0.23167986400932533,8206,8394,-3.381508167156323,0.0007208908981872408,True,0.10660877912910234,0.021462064723528768,0.006346891287143415,16600,0.06692657831820766,3.552713678800501e-14,False
Social Proof Test,clicked_cta,0.20108892921960073,0.22205097806757557,0.19244781068687172,0.20973004775232973,0.21318130806081015,0.23092064807434098,8265,8435,-3.3155134640627,0.0009147493444540724,True,0.1042426797403803,0.02096204884797484,0.006322414031849163,16700,0.06732975047675108,4.241051954068098e-14,False
Social Proof Test,clicked_cta,0.20146740437815733,0.22177704454395475,0.19284572634119476,0.2100890824151199,0.21293796806248347,0.23061612102542603,8314,8486,-3.2216493660772287,0.001274550085889455,True,0.10080856617220284,0.02030964016579742,0.006304112539263394,16800,0.0677329226352945,5.040412531798211e-14,False
Social Proof Test,clicked_cta,0.2017910447761194,0.2212316715542522,0.1931956678627264,0.21038642168951238,0.2124206008133993,0.23004274229510507,8375,8525,-3.093692537046755,0.0019768223673563277,True,0.09634038418157526,0.019440626778132797,0.006283955676051395,16900,0.06813609479383792,5.972999872483342e-14,False
Social Proof Test,clicked_cta,0.2022071911712353,0.22104280881838329,0.19363178003266407,0.21078260230980655,0.21225912549304035,0.22982649214372622,8427,8573,-3.0057143759665794,0.002649577522934875,True,0.09315008797682862,0.018835617647147973,0.006266602641207651,17000,0.06853926695238134,7.083222897108499e-14,False
Social Proof Test,clicked_cta,0.20233463035019456,0.221139343311289,0.19378455310353468,0.21088470759685443,0.21237776107318534,0.22990092554939268,8481,8619,-3.0090526503887722,0.0026206369679711164,True,0.09293867751925529,0.018804712961094455,0.006249379836761869,17100,0.06894243911092475,8.348877145181177e-14,False
Social Proof Test,clicked_cta,0.2016176298206541,0.2205560041527281,0.19310393964308264,0.21013131999822554,0.2118279890308519,0.22928401927460432,8531,8669,-3.0427099522349352,0.0023445819900647625,True,0.09393213455053687,0.018938374332074015,0.006224179967651329,17200,0.06934561126946817,9.85878045867139e-14,False
Social Proof Test,clicked_cta,0.20207314232471466,0.22113839798026164,0.19357960718058578,0.21056667746884353,0.2124247193321142,0.22985207662840906,8586,8714,-3.069272100689643,0.0021458105363318003,True,0.0943482911000152,0.01906525565554698,0.006211653783078782,17300,0.0697487834280116,1.1590728377086634e-13,False
Social Proof Test,clicked_cta,0.2022679935200185,0.22094085407627312,0.19379897560137457,0.21073701143866244,0.21225187302642587,0.22962983512612037,8642,8758,-3.014842652603644,0.0025711260332926035,True,0.09231742615969814,0.01867286055625461,0.006193643485880953,17400,0.07015195558655501,1.3633538742396922e-13,False
Social Proof Test,clicked_cta,0.20289688469939074,0.2206567435518691,0.19444587951213496,0.21134788988664652,0.21199301027128256,0.22932047683245563,8699,8801,-2.87487223809406,0.004041910152271896,True,0.08753145164742732,0.017759858852478355,0.006177616736197127,17500,0.07055512774509844,1.5987211554602254e-13,False
Social Proof Test,clicked_cta,0.2033123929183324,0.22091577162238552,0.1948820357930787,0.2117427500435861,0.21226998048418314,0.2295615627605879,8755,8845,-2.8560552537089,0.004289404799269148,True,0.08658291042358714,0.017603378704053124,0.00616352876268525,17600,0.07095829990364186,1.8696155734687636e-13,False
Social Proof Test,clicked_cta,0.2033397705327729,0.22041137462065866,0.19493200730089755,0.21174753376464828,0.21179794629434484,0.22902480294697247,8803,8897,-2.7787728089919215,0.005456467335816192,True,0.08395605071824482,0.017071604087885744,0.006143576773402699,17700,0.07136147206218528,2.184918912462308e-13,False
Social Proof Test,clicked_cta,0.203571832259523,0.2205964481179493,0.19518144075490465,0.21196222376414134,0.21200741560313985,0.22918548063275873,8847,8953,-2.777906883974703,0.0054710294177953206,True,0.08362952609633395,0.017024615858426295,0.006128576863622953,17800,0.07176464422072869,2.5490720645393594e-13,False
Social Proof Test,clicked_cta,0.20332509548416086,0.22104912202711713,0.1949644394401274,0.21168575152819433,0.21247529871639576,0.2296229453378385,8902,8998,-2.8996534295984673,0.003735754617880079,True,0.08717087529579928,0.017724026542956267,0.006112463773096712,17900,0.07216781637927211,2.9687363678476686e-13,False
Social Proof Test,clicked_cta,0.2037285108283099,0.22119000221190002,0.1953878770939464,0.2120691445626734,0.21263511387681763,0.2297448905469824,8958,9042,-2.863374239016074,0.0041915516937218854,True,0.0857096108570961,0.017461491383590128,0.00609822186204704,18000,0.07257098853781553,3.4505731605349865e-13,False
Social Proof Test,clicked_cta,0.20392766004659935,0.2215252558600198,0.19560949102780134,0.21224582906539735,0.21298694988126315,0.23006356183877646,9013,9087,-2.892401798638806,0.0038230867573159043,True,0.08629332484567935,0.017597595813420464,0.006084077192076866,18100,0.07297416069635895,4.0034642267983145e-13,False
Social Proof Test,clicked_cta,0.2042144748455428,0.22197898423817863,0.1959154049703112,0.2125135447207744,0.21345737452923544,0.23050059394712183,9064,9136,-2.9260405718253844,0.0034330616204423124,True,0.08698947225005463,0.017764509392635824,0.006071176716990494,18200,0.07337733285490237,4.638511796883904e-13,False
Social Proof Test,clicked_cta,0.2044107965766952,0.22153276725451773,0.19613156682367994,0.21269002632971046,0.21304049272398223,0.23002504178505323,9114,9186,-2.8285555079423985,0.004675859159727187,True,0.08376255542548286,0.017121970677822534,0.006053256027589052,18300,0.0737805050134458,5.366818101038007e-13,False
Social Proof Test,clicked_cta,0.20423303512982763,0.22157244964262507,0.19597999202586414,0.21248607823379112,0.21310173338266883,0.2300431659025813,9166,9234,-2.872643380331346,0.00407053321253932,True,0.08490014605999004,0.01733941451279744,0.006036048411549581,18400,0.07418367717198922,6.199485369506874e-13,False
Social Proof Test,clicked_cta,0.20434074877916442,0.22132471728594508,0.19610806432624645,0.2125734332320824,0.21288067711608347,0.2297687574558067,9215,9285,-2.8217289545574857,0.0047765528446903445,True,0.08311591597981083,0.01698396850678066,0.006018993595876452,18500,0.07458684933053263,7.147615832536758e-13,False
Social Proof Test,clicked_cta,0.20412126442981984,0.22076947808380668,0.19591587447207554,0.21232665438756415,0.21235385086907432,0.22918510529853903,9269,9331,-2.775281336089713,0.005515397396988663,True,0.08156040822346931,0.016648213653986832,0.0059987481043790895,18600,0.07499002148907605,8.231193504570911e-13,False
Social Proof Test,clicked_cta,0.20394807424096126,0.22059921100330526,0.19576818656435407,0.21212796191756844,0.21220746711309668,0.22899095489351384,9321,9379,-2.7840535613167856,0.005368416821734541,True,0.08164400092677984,0.016651136762344004,0.005980896701738901,18700,0.07539319364761947,9.463541061904834e-13,False
Social Proof Test,clicked_cta,0.20405333333333334,0.22015915119363394,0.19589547266035387,0.2122111940063128,0.21179390411846918,0.2285243982687987,9375,9425,-2.7008694911984588,0.006915847041155441,True,0.07892945239953902,0.016105817860300603,0.005963197375062339,18800,0.07579636580616289,1.0864642518981782e-12,False
Social Proof Test,clicked_cta,0.20398854354513632,0.21988810302966325,0.19585417425006865,0.212122912840204,0.21154776525917263,0.22822844080015386,9427,9473,-2.6741475653291196,0.007491947717592097,True,0.07794339431130282,0.015899559484526926,0.005945655240072773,18900,0.07619953796470631,1.2456702336294256e-12,False
Social Proof Test,clicked_cta,0.2039911308203991,0.2197502361213139,0.19587564041201352,0.21210662122878468,0.21143631450424966,0.22806415773837813,9471,9529,-2.657811278506032,0.007864992143824908,True,0.07725387489904967,0.01575910530091479,0.005929354513753532,19000,0.07660271012324973,1.425970452828551e-12,False
Social Proof Test,clicked_cta,0.20409663865546218,0.22014613778705636,0.1960005041939354,0.21219277311698898,0.21184901560520802,0.2284432599689047,9520,9580,-2.7127219802918585,0.006673306887976646,True,0.07863676362983868,0.016049499131594175,0.005916381865961593,19100,0.07700588228179314,1.6300294447546548e-12,False
Social Proof Test,clicked_cta,0.20395149487769182,0.22067676977371808,0.19587698603005432,0.21202600372532932,0.21239578683017224,0.22895775271726393,9566,9634,-2.8333684675696555,0.0046060259269702485,True,0.0820061402641657,0.016725274896026265,0.00590296499995022,19200,0.07740905444033656,1.8609558338766874e-12,False
Social Proof Test,clicked_cta,0.2043871504314378,0.2207416589195331,0.19632852783356286,0.21244577302931272,0.21247993150665076,0.22900338633241543,9619,9681,-2.776588581070567,0.0054932664087021105,True,0.08001730271972976,0.016354508488095304,0.0058901446903557855,19300,0.07781222659887999,2.121414155453749e-12,False
Social Proof Test,clicked_cta,0.20432667425732326,0.22096724509703256,0.19628647183953254,0.21236687667511397,0.2127271406274439,0.2292073495666212,9661,9739,-2.8320199231542036,0.004625496651987521,True,0.08144101057873937,0.016640570839709296,0.005875866445591815,19400,0.07821539875742341,2.4154012123744906e-12,False
Social Proof Test,clicked_cta,0.20413835701050032,0.2205191089311261,0.1961228659138316,0.21215384810716903,0.21230479424854667,0.22873342361370555,9714,9786,-2.796525016433349,0.0051655411805477235,True,0.08024338081541048,0.016380751920625797,0.005857538131919732,19500,0.07861857091596683,2.7462476737127872e-12,False
Social Proof Test,clicked_cta,0.20464782964782965,0.22091131000813669,0.19664711884680747,0.21264854044885184,0.21271101301863304,0.22911160699764033,9768,9832,-2.781482303616335,0.005411128067733543,True,0.07947057336642274,0.01626348036030703,0.005847055125665232,19600,0.07902174307451025,3.1183944315671397e-12,False
Social Proof Test,clicked_cta,0.2047677261613692,0.22116552003237555,0.19678486513646093,0.21275058718627748,0.2129834532838284,0.2293475867809227,9816,9884,-2.8106874822521184,0.004943577787938302,True,0.08007997245661605,0.016397793871006344,0.005834086491133938,19700,0.07942491523305367,3.5367264672458987e-12,False
Social Proof Test,clicked_cta,0.2047826527510386,0.221226462591884,0.19682104052038063,0.21274426498169657,0.21306297512155806,0.22938995006220994,9869,9931,-2.825551443691826,0.004719930822128525,True,0.08029884182053598,0.016443809840845397,0.0058196816333169095,19800,0.07982808739159708,4.00590671745249e-12,False
Social Proof Test,clicked_cta,0.20506354649989914,0.22171039455237332,0.19711598179793777,0.2130111112018605,0.21356305244626786,0.22985773665847878,9914,9986,-2.8657537453343336,0.004160177200954857,True,0.08117897274580868,0.016646848052474184,0.005808889922791351,19900,0.0802312595501405,4.531708341914964e-12,False
